3,18,18,2,1,0,0,0,0,8,8,0,-0.013672,-1.4112e+05,2.4802e-05,0.0039063
4,1,2,2,0,0,0,0,1,-1,0,0,0.5,1,1,0.5
4,2,1,6,0,0,0,0,1,0,-1,2,0.35355,2,0.70711,0.25
4,2,2,4,0,0,0,0,1,0,0,1,0.5,1,1,0.5
4,2,2,5,0,0,0,1,1,0,0,1,0.35355,1,0.70711,0.5
4,2,3,4,0,0,1,0,1,0,0,1,-8.3267e-17,-1.6653e-16,1,0.5
4,2,4,2,0,0,0,0,1,0,1,0,0.5,1,1,0.5
4,2,4,3,0,0,0,1,1,0,1,0,-8.3267e-17,-1.6653e-16,1,0.5
4,2,5,2,0,0,1,0,1,0,1,0,0.35355,1,0.70711,0.5
4,2,6,1,0,0,0,0,1,0,2,-1,0.35355,2,0.70711,0.25
4,3,2,4,0,1,0,0,1,0,0,1,-8.3267e-17,-1.6653e-16,1,0.5
4,3,4,2,0,1,0,0,1,0,1,0,-8.3267e-17,-1.6653e-16,1,0.5
4,4,1,8,0,0,0,0,1,1,-1,3,0.30619,6,0.40825,0.125
4,4,2,6,0,0,0,0,1,1,0,2,0.35355,2,0.70711,0.25
4,4,2,7,0,0,0,1,1,1,0,2,0.30619,3,0.40825,0.25
4,4,3,6,0,0,1,0,1,1,0,2,-0.17678,-1,0.70711,0.25
4,4,4,4,0,0,0,0,1,1,1,1,0.5,2,1,0.25
4,4,4,5,0,0,0,1,1,1,1,1,0.17678,1,0.70711,0.25
4,4,5,4,0,0,1,0,1,1,1,1,0.17678,1,0.70711,0.25
4,4,6,2,0,0,0,0,1,1,2,0,0.35355,2,0.70711,0.25
4,4,6,3,0,0,0,1,1,1,2,0,-0.17678,-1,0.70711,0.25
4,4,7,2,0,0,1,0,1,1,2,0,0.30619,3,0.40825,0.25
4,4,8,1,0,0,0,0,1,1,3,-1,0.30619,6,0.40825,0.125
4,5,2,6,0,1,0,0,1,1,0,2,0.125,1,0.5,0.25
4,5,4,4,0,1,0,0,1,1,1,1,0.17678,1,0.70711,0.25
4,5,6,2,0,1,0,0,1,1,2,0,0.125,1,0.5,0.25
4,6,1,10,0,0,0,0,1,2,-1,4,0.21651,24,0.14434,0.0625
4,6,2,8,0,0,0,0,1,2,0,3,0.21651,6,0.28868,0.125
4,6,2,9,0,0,0,1,1,2,0,3,0.21651,12,0.14434,0.125
4,6,3,8,0,0,1,0,1,2,0,3,-0.21651,-6,0.28868,0.125
4,6,4,6,0,0,0,0,1,2,1,2,0.375,6,0.5,0.125
4,6,4,7,0,0,0,1,1,2,1,2,0.21651,6,0.28868,0.125
4,6,5,6,0,0,1,0,1,2,1,2,0,0,0.35355,0.125
4,6,6,4,0,0,0,0,1,2,2,1,0.375,6,0.5,0.125
4,6,6,5,0,0,0,1,1,2,2,1,0,0,0.35355,0.125
4,6,7,4,0,0,1,0,1,2,2,1,0.21651,6,0.28868,0.125
4,6,8,2,0,0,0,0,1,2,3,0,0.21651,6,0.28868,0.125
4,6,8,3,0,0,0,1,1,2,3,0,-0.21651,-6,0.28868,0.125
4,6,9,2,0,0,1,0,1,2,3,0,0.21651,12,0.14434,0.125
4,6,10,1,0,0,0,0,1,2,4,-1,0.21651,24,0.14434,0.0625
4,7,2,8,0,1,0,0,1,2,0,3,0.125,6,0.16667,0.125
4,7,4,6,0,1,0,0,1,2,1,2,0.21651,6,0.28868,0.125
4,7,6,4,0,1,0,0,1,2,2,1,0.21651,6,0.28868,0.125
4,7,8,2,0,1,0,0,1,2,3,0,0.125,6,0.16667,0.125
4,8,1,12,0,0,0,0,1,3,-1,5,0.13975,120,0.037268,0.03125
4,8,2,10,0,0,0,0,1,3,0,4,0.125,24,0.083333,0.0625
4,8,2,11,0,0,0,1,1,3,0,4,0.13975,60,0.037268,0.0625
4,8,3,10,0,0,1,0,1,3,0,4,-0.1875,-36,0.083333,0.0625
4,8,4,8,0,0,0,0,1,3,1,3,0.25,24,0.16667,0.0625
4,8,4,9,0,0,0,1,1,3,1,3,0.1875,36,0.083333,0.0625
4,8,5,8,0,0,1,0,1,3,1,3,-0.088388,-12,0.11785,0.0625
4,8,6,6,0,0,0,0,1,3,2,2,0.30619,24,0.20412,0.0625
4,8,6,7,0,0,0,1,1,3,2,2,0.088388,12,0.11785,0.0625
4,8,7,6,0,0,1,0,1,3,2,2,0.088388,12,0.11785,0.0625
4,8,8,4,0,0,0,0,1,3,3,1,0.25,24,0.16667,0.0625
4,8,8,5,0,0,0,1,1,3,3,1,-0.088388,-12,0.11785,0.0625
4,8,9,4,0,0,1,0,1,3,3,1,0.1875,36,0.083333,0.0625
4,8,10,2,0,0,0,0,1,3,4,0,0.125,24,0.083333,0.0625
4,8,10,3,0,0,0,1,1,3,4,0,-0.1875,-36,0.083333,0.0625
4,8,11,2,0,0,1,0,1,3,4,0,0.13975,60,0.037268,0.0625
4,8,12,1,0,0,0,0,1,3,5,-1,0.13975,120,0.037268,0.03125
